analysis_text_policy_note,analysis_text_policy_passed,analysis_text_source,article_url,code_label,code_note,data_label,data_named_public_benchmark,data_note,data_public_benchmark_name,data_public_benchmark_note,data_public_external_dataset,data_public_external_dataset_note,data_public_external_dataset_type,doi,note,paper_id,phm_relevant,relevance_confidence,relevance_label,relevance_note,relevance_review_required,repro_audit_eligible,repro_score,retrieval_status,review_required,source,text_provider,title,track,year
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4336,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4336,,phm-2025-4336,,,,,False,True,0,full_text,False,phm,pypdf,Development of a Scalable Digital Twin for Tram and Light-rail Infrastructure based on Open Data for Early Prediction of Rail and Track Defects,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4323,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4323,,phm-2025-4323,,,,,False,True,0,full_text,False,phm,pypdf,RailNet,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4315,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4315,,phm-2025-4315,,,,,False,True,0,full_text,False,phm,pypdf,"Maintenance, Engineering, and Operational Decision-Making Metrics Derived from Simple Maintenance and Aircraft Datasets",Industry Experience Papers,2025
No usable extracted full paper text was available for final PHM/IJPHM classification.,False,missing_full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4311,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4311,,phm-2025-4311,,,,,False,False,0,pdf_downloaded,True,phm,pypdf,CBM/PBM Operational Performance,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4364,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4364,,phm-2025-4364,,,,,False,True,0,full_text,False,phm,pypdf,Real-Time Fatigue Risk Assessment of BHA Connectors Using Combined Physics and Data-Driven Approach,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4374,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4374,,phm-2025-4374,,,,,False,True,0,full_text,False,phm,pypdf,Lifecycle and best practices for predictive maintenance alert lifecycle management.,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4368,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4368,,phm-2025-4368,,,,,False,True,0,full_text,False,phm,pypdf,Guidance for the Certification and Continued Airworthiness of PHM System for Aviation,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4301,A5,,A5,True,,IMS,"Future work will explore MALTS’s performance on public PHM benchmarks, including the NASA Turbofan Degradation dataset and the IMS Bearing dataset, to assess crossdomain applicability.",True,"Future work will explore MALTS’s performance on public PHM benchmarks, including the NASA Turbofan Degradation dataset and the IMS Bearing dataset, to assess crossdomain applicability.",named_benchmark,10.36001/phmconf.2025.v17i1.4301,,phm-2025-4301,,,,,False,True,0,full_text,False,phm,pypdf,Enhancing Nuclear Safeguards with Time Series Sketching-Based Nuclear Material Loss Tracking,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/4357,A5,,A5,False,,,,False,,,10.36001/phmconf.2025.v17i1.4357,,phm-2025-4357,,,,,False,True,0,full_text,False,phm,pypdf,Achieving Three Nines for Product Health Data Monitoring Systems,Industry Experience Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4245,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i4.4245,,ijphm-2025-4245,,,,,False,True,0,full_text,False,ijphm,pypdf,Life Cycle Assessment of Aircraft Maintenance,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4252,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i4.4252,,ijphm-2025-4252,,,,,False,True,0,full_text,False,ijphm,pypdf,Time to Replace? A Guide for Sustainable Engine Maintenance Strategies,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4253,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i4.4253,,ijphm-2025-4253,,,,,False,True,0,full_text,False,ijphm,pypdf,Prescriptive Decision-Making for Sustainable Production Management,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4267,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i4.4267,,ijphm-2025-4267,,,,,False,True,0,full_text,False,ijphm,pypdf,Assessing the Sustainability Impacts of Industry 4.0 on Maintenance Policies,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4269,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i4.4269,,ijphm-2025-4269,,,,,False,True,0,full_text,False,ijphm,pypdf,Cost and Environmental Assessment of Tool Replacement Strategies Under Imperfect Wear Monitoring in Ti6Al4V Milling,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4306,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i4.4306,,ijphm-2025-4306,,,,,False,True,0,full_text,False,ijphm,pypdf,Impact of Sensor Degradation on Measurement Uncertainty in Prognostics and Maintenance Decision-Making:,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4305,A5,,A5,True,,C-MAPSS,(2024) applied the FC- AMSLSTM model exclusively to engine units exhibiting high-pressure compressor (HPC) degradation faults in the C-MAPSS FD004 dataset.,True,(2024) applied the FC- AMSLSTM model exclusively to engine units exhibiting high-pressure compressor (HPC) degradation faults in the C-MAPSS FD004 dataset.,named_benchmark,10.36001/ijphm.2025.v16i2.4305,,ijphm-2025-4305,,,,,False,True,0,full_text,False,ijphm,pypdf,Fault-Type-Aware Remaining Useful Life Prediction of Aircraft Engines Using an Integrated Deep Learning Framework,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4639,A2,operating conditions and fault/failure modes. There are 26 total columns of data for each unit. The information contained in each column is shown in Table 2. 1https://github.com/StarMarco/DVAEtorch 6 INTERNA TIONALJOURNAL OFPROGNOSTICS ANDH,A5,True,,C-MAPSS,This is tested on NASA ’s CMAPSS turbofan engine dataset and an open dataset from a dust ﬁlter experimental setup and it is demonstrated it is able to achieve state of the art results.,True,This is tested on NASA ’s CMAPSS turbofan engine dataset and an open dataset from a dust ﬁlter experimental setup and it is demonstrated it is able to achieve state of the art results.,named_benchmark,10.36001/ijphm.2025.v16i2.4639,operating conditions and fault/failure modes. There are 26 total columns of data for each unit. The information contained in each column is shown in Table 2. 1https://github.com/StarMarco/DVAEtorch 6 INTERNA TIONALJOURNAL OFPROGNOSTICS ANDH,ijphm-2025-4639,,,,,False,True,3,full_text,False,ijphm,pypdf,Dynamical Variational Autoencoders for Estimating the Remaining Useful Life of Machinery,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4571,A5,,A5,True,,C-MAPSS,"3) To validate the effectiveness of the proposed model, remaining useful life (RUL) prediction experiments are conducted on four subsets of the C-MAPSS dataset.",True,"3) To validate the effectiveness of the proposed model, remaining useful life (RUL) prediction experiments are conducted on four subsets of the C-MAPSS dataset.",named_benchmark,10.36001/ijphm.2025.v16i2.4571,,ijphm-2025-4571,,,,,False,True,0,full_text,False,ijphm,pypdf,CMAGIN,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4568,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i2.4568,,ijphm-2025-4568,,,,,False,True,0,full_text,False,ijphm,pypdf,A Novel Hybrid Wavelet-deep Learning Framework for Advanced Structural Damage Detection,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4508,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i2.4508,,ijphm-2025-4508,,,,,False,True,0,full_text,False,ijphm,pypdf,Advanced MRO Processes in Industry 4.0 with Proactive Asset Administration Shell and Digital Product Passport,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4469,A5,,A5,True,,CWRU,"Many researchers have focused on training ML algorithms for bearing fault classification by using the Case Western Reserve University (CWRU) dataset as a benchmark (Hendriks, Dumond, & Knox, 2022) .",True,"Many researchers have focused on training ML algorithms for bearing fault classification by using the Case Western Reserve University (CWRU) dataset as a benchmark (Hendriks, Dumond, & Knox, 2022) .",named_benchmark,10.36001/ijphm.2025.v16i2.4469,,ijphm-2025-4469,,,,,False,True,0,full_text,False,ijphm,pypdf,Integrating Spatial and Temporal Features for Bearing Fault Diagnosis,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4424,A2,"Tools and Software The following tools were used to support data management, analysis, and reporting: • Data processing: Python was used to handle and pre process raw data from literature where datasets were publicly available.",A5,False,,,,False,,,10.36001/ijphm.2025.v16i2.4424,"Tools and Software The following tools were used to support data management, analysis, and reporting: • Data processing: Python was used to handle and pre process raw data from literature where datasets were publicly available.",ijphm-2025-4424,,,,,False,True,3,full_text,False,ijphm,pypdf,Exploring Proactive Maintenance through Fault Detection Techniques for Rotating Machinery,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4416,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i2.4416,,ijphm-2025-4416,,,,,False,True,0,full_text,False,ijphm,pypdf,Enhanced Fault Detection and Diagnosis in Industrial Distillation Column Using Explainable Artificial Intelligence and Machine Learning,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4395,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i2.4395,,ijphm-2025-4395,,,,,False,True,0,full_text,False,ijphm,pypdf,"Spacecraft 3-axis Controlled Attitude Determination and Control System Reaction Wheels Fault Detection, Isolation and Identification using Machine Learning Techniques",Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4386,A3,"ACKNOWLEDGEMENTS All simulations, framework source code, and visualizations used in this study are available upon reasonable request.",A5,False,,,,False,,,10.36001/ijphm.2025.v16i2.4386,"ACKNOWLEDGEMENTS All simulations, framework source code, and visualizations used in this study are available upon reasonable request.",ijphm-2025-4386,,,,,False,True,2,full_text,False,ijphm,pypdf,Trustworthy Autonomy through Ethics-Aware Integrity Monitoring,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4372,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i2.4372,,ijphm-2025-4372,,,,,False,True,0,full_text,False,ijphm,pypdf,Exploring Rolling Element Bearing Data Collection and Algorithm Hyperparameters for Machine Learning-Based Fault Diagnosis,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4208,A5,,A5,True,,CWRU,"Feature extraction type Time-frequency analysis, Order tracking Feature extraction details Short-term Fourier Transform, Computed order tracking Classiﬁcation / Decision Neural Network, Support V ector Machine Speed information Y es, No Dataset used CWRU, PRONOSTIA...",True,"Feature extraction type Time-frequency analysis, Order tracking Feature extraction details Short-term Fourier Transform, Computed order tracking Classiﬁcation / Decision Neural Network, Support V ector Machine Speed information Y es, No Dataset used CWRU, PRONOSTIA...",named_benchmark,10.36001/ijphm.2025.v16i2.4208,,ijphm-2025-4208,,,,,False,True,0,full_text,False,ijphm,pypdf,Vibration-based Data-driven Fault Diagnosis of Rotating Machines Operating Under Varying Working Conditions,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4302,A5,,A5,True,,CWRU,"We used publicly accessible datasets from Case Western Reserve University (CWRU) and Paderborn University (PU) for experimentation, establishing a precision baseline for bearing failure diagnostics.",True,"We used publicly accessible datasets from Case Western Reserve University (CWRU) and Paderborn University (PU) for experimentation, establishing a precision baseline for bearing failure diagnostics.",named_benchmark,10.36001/ijphm.2025.v16i2.4302,,ijphm-2025-4302,,,,,False,True,0,full_text,False,ijphm,pypdf,Correlation-Enhanced Multi-Scale Residual Network for Bearing Fault Diagnosis in Noisy and Cross-Working Conditions,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4297,A5,,A5,True,,XJTU-SY,"Compared with the single model in experiment, the proposed model can extract complementary features and achieve better RUL prediction results on PHM2012 dataset and XJTU-SY dataset.",True,"Compared with the single model in experiment, the proposed model can extract complementary features and achieve better RUL prediction results on PHM2012 dataset and XJTU-SY dataset.",named_benchmark,10.36001/ijphm.2025.v16i2.4297,,ijphm-2025-4297,,,,,False,True,0,full_text,False,ijphm,pypdf,Bearing Remaining Useful Life Prediction based on TSDAE and Pathformer-TCLSTM,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4296,A5,,A5,True,,C-MAPSS,"This study utilizes the FD001 subset of the C-MAPSS dataset, a widely recognized benchmark in predictive maintenance research.",True,"This study utilizes the FD001 subset of the C-MAPSS dataset, a widely recognized benchmark in predictive maintenance research.",named_benchmark,10.36001/ijphm.2025.v16i2.4296,,ijphm-2025-4296,,,,,False,True,0,full_text,False,ijphm,pypdf,Towards Reliable RUL Prediction,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4274,A5,,A5,True,,C-MAPSS,"(Miao, Li, Sun, & Liu, 2019) designed dual-task deep long short-term memory (LSTM) networks for degradation assessment and RUL prediction in aero-engines, successfully validating their model using the publicly available C-MAPSS lifetime dataset.",True,"(Miao, Li, Sun, & Liu, 2019) designed dual-task deep long short-term memory (LSTM) networks for degradation assessment and RUL prediction in aero-engines, successfully validating their model using the publicly available C-MAPSS lifetime dataset.",named_benchmark,10.36001/ijphm.2025.v16i2.4274,,ijphm-2025-4274,,,,,False,True,0,full_text,False,ijphm,pypdf,Remaining Useful Life Prediction Using Attention-LSTM Neural Network of Aircraft Engines,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4273,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i2.4273,,ijphm-2025-4273,,,,,False,True,0,full_text,False,ijphm,pypdf,A Comparative Analysis of Anomaly Detection Techniques for Battery Telemetry Data in Low Earth Orbit Remote Sensing Satellites,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4268,A5,,A5,True,,PRONOSTIA,"Bearing Degradation Datasets To evaluate the effectiveness of the proposed approach, we conducted experiments using two benchmark bearing degradation datasets: the pronostia and the XJTU-SY datasets.",True,"Bearing Degradation Datasets To evaluate the effectiveness of the proposed approach, we conducted experiments using two benchmark bearing degradation datasets: the pronostia and the XJTU-SY datasets.",named_benchmark,10.36001/ijphm.2025.v16i2.4268,,ijphm-2025-4268,,,,,False,True,0,full_text,False,ijphm,pypdf,Constraint-Guided Learning of Data-driven Health Indicator Models,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4265,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i2.4265,,ijphm-2025-4265,,,,,False,True,0,full_text,False,ijphm,pypdf,Innovative Distributed Maintenance Concept,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4262,A5,,A5,True,,C-MAPSS,"Case studies from the N-CMAPSS and randomized battery usage datasets illustrate our approach (Section 3), with sensitivity analysis on the power law exponent (Section 3.2).",True,"Case studies from the N-CMAPSS and randomized battery usage datasets illustrate our approach (Section 3), with sensitivity analysis on the power law exponent (Section 3.2).",named_benchmark,10.36001/ijphm.2025.v16i2.4262,,ijphm-2025-4262,,,,,False,True,0,full_text,False,ijphm,pypdf,Analytical Health Indices: Towards Reliability-Informed Deep Learning for PHM,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4260,A1,of the missing data rate and time window size in that case is an open research question. CODE AVAILABILITY The code was written in Pytorch and is available at https://gitlab.math.unistra.fr/jnoot/rul_estimation_cmapss,A5,True,,C-MAPSS,"Right-censoring is artiﬁcially applied to the data, with censoring ratespc↗[0%, 20%, 50%, 70%, 90%], following the same procedure as used in the C-MAPSS dataset.",True,"Right-censoring is artiﬁcially applied to the data, with censoring ratespc↗[0%, 20%, 50%, 70%, 90%], following the same procedure as used in the C-MAPSS dataset.",named_benchmark,10.36001/ijphm.2025.v16i2.4260,of the missing data rate and time window size in that case is an open research question. CODE AVAILABILITY The code was written in Pytorch and is available at https://gitlab.math.unistra.fr/jnoot/rul_estimation_cmapss,ijphm-2025-4260,,,,,False,True,4,full_text,False,ijphm,pypdf,LSTM and Transformers based methods for Remaining Useful Life Prediction considering Censored Data,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4157,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i3.4157,,ijphm-2025-4157,,,,,False,True,0,full_text,False,ijphm,pypdf,A Fault Diagnosis in Non-Stationary Systems via Interval Observers,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4163,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i3.4163,,ijphm-2025-4163,,,,,False,True,0,full_text,False,ijphm,pypdf,Evaluating the Influence of Time Domain Feature Distributions on Estimating Rolling Bearing Flaking Size with Explainability,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4166,A5,,A5,True,,CWRU,"Datasets To conduct the experimental phase, two well-known datasets were utilized: the CWRU dataset and the JNUB dataset.",True,"Datasets To conduct the experimental phase, two well-known datasets were utilized: the CWRU dataset and the JNUB dataset.",named_benchmark,10.36001/ijphm.2025.v16i3.4166,,ijphm-2025-4166,,,,,False,True,0,full_text,False,ijphm,pypdf,difLIME,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4225,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i3.4225,,ijphm-2025-4225,,,,,False,True,0,full_text,False,ijphm,pypdf,Predicting Remaining Useful Life During the Healthy Stage in Rolling Bearings,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4239,A2,"In this work, th e code for data management vibdata and the experiments vibnet-experiments is publicly available on GitHub in two separate repositories.",A5,True,,CWRU,"By using publicly available datasets such as the CWRU dataset and combining them with more recent multi -domain datasets like the UORED -VAFCLS, HUST and PADERBORN datasets, this framework will allow for a better approach to TL in fault diagnosis and condition monitoring.",True,"By using publicly available datasets such as the CWRU dataset and combining them with more recent multi -domain datasets like the UORED -VAFCLS, HUST and PADERBORN datasets, this framework will allow for a better approach to TL in fault diagnosis and condition monitoring.",named_benchmark,10.36001/ijphm.2025.v16i3.4239,"In this work, th e code for data management vibdata and the experiments vibnet-experiments is publicly available on GitHub in two separate repositories.",ijphm-2025-4239,,,,,False,True,3,full_text,False,ijphm,pypdf,Towards a Universal Vibration Analysis Dataset,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4164,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i1.4164,,ijphm-2025-4164,,,,,False,True,0,full_text,False,ijphm,pypdf,Uncertainty Assessment Framework for IGBT Lifetime Models. A Case Study of Solder-Free Modules,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4171,A5,,A5,True,,PRONOSTIA,"THEEXPERIMENTAL V ALIDA TION To demonstrate the effectiveness and advantages of the proposed method for predicting the RUL of bearings, two renowned public datasets were utilized: the PRONOSTIA dataset (Nectoux et al., 2012) and the XJTU-SY dataset (Wang, Lei, Li, & Li, 2020a).",True,"THEEXPERIMENTAL V ALIDA TION To demonstrate the effectiveness and advantages of the proposed method for predicting the RUL of bearings, two renowned public datasets were utilized: the PRONOSTIA dataset (Nectoux et al., 2012) and the XJTU-SY dataset (Wang, Lei, Li, & Li, 2020a).",named_benchmark,10.36001/ijphm.2025.v16i1.4171,,ijphm-2025-4171,,,,,False,True,0,full_text,False,ijphm,pypdf,Adaptive Res-LSTM Attention-based Remaining Useful Lifetime Prognosis of Rolling Bearings,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4204,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i1.4204,,ijphm-2025-4204,,,,,False,True,0,full_text,False,ijphm,pypdf,Robust Kalman Filter with Recursive Measurement Noise Covariance Estimation Against Measurement Faults,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4207,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i1.4207,,ijphm-2025-4207,,,,,False,True,0,full_text,False,ijphm,pypdf,Pump Health Monitoring Test Environment for Diagnosing the Erosive Effects from Cavitation,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4215,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i1.4215,,ijphm-2025-4215,,,,,False,True,0,full_text,False,ijphm,pypdf,Proficiency of Physics Informed Machine Learning in Multi-component Fault Recognition of Rotational Machines under Different Speed Conditions,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4222,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i1.4222,,ijphm-2025-4222,,,,,False,True,0,full_text,False,ijphm,pypdf,Diagnostics and Prognostics of Boilers in Power Plant Based on Data-Driven and Machine Learning,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4231,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i1.4231,,ijphm-2025-4231,,,,,False,True,0,full_text,False,ijphm,pypdf,Comparative Analysis of LSTM Variants for Fault Detection and Classification in Aircraft Control Surfaces,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4233,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i1.4233,,ijphm-2025-4233,,,,,False,True,0,full_text,False,ijphm,pypdf,Dynamic Relationship Between Oil Temperature and BGCI in Bell 407 Helicopter,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4234,A5,,A5,True,,CWRU,CWRU dataset specifications used in this study.,True,CWRU dataset specifications used in this study.,named_benchmark,10.36001/ijphm.2025.v16i1.4234,,ijphm-2025-4234,,,,,False,True,0,full_text,False,ijphm,pypdf,Adaptive Wavelet-Based Physics-Informed CNN for Bearing Fault Diagnosis,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4242,A5,,A5,True,,C-MAPSS,"(2021) used XGBoost, an RNN, and deep neural networks to predict the RULs of turbofan engines in the CMAPSS dataset.",True,"(2021) used XGBoost, an RNN, and deep neural networks to predict the RULs of turbofan engines in the CMAPSS dataset.",named_benchmark,10.36001/ijphm.2025.v16i1.4242,,ijphm-2025-4242,,,,,False,True,0,full_text,False,ijphm,pypdf,Integrating Machine Learning-Based Remaining Useful Life Predictions with Cost-Optimal Block Replacement for Industrial Maintenance,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4254,A5,,A5,True,,XJTU-SY,"For fault prognosis, datasets from XJTU-SY and IEEE PHM are used.",True,"For fault prognosis, datasets from XJTU-SY and IEEE PHM are used.",named_benchmark,10.36001/ijphm.2025.v16i1.4254,,ijphm-2025-4254,,,,,False,True,0,full_text,False,ijphm,pypdf,A Comparative Study of Deep Learning Model Based Equipment Fault Diagnosis and Prognosis,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4266,A5,,A5,False,,,,False,,,10.36001/ijphm.2025.v16i1.4266,,ijphm-2025-4266,,,,,False,True,0,full_text,False,ijphm,pypdf,Liner Wear Prediction Using Bayesian Regression Models and Clustering,Technical Papers,2025
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3834,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3834,,ijphm-2024-3834,,,,,False,True,0,full_text,False,ijphm,pypdf,Observation and Prediction of Instability due to RD Fluid Force in Rotating Machinery by Operational Modal Analysis,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3847,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3847,,ijphm-2024-3847,,,,,False,True,0,full_text,False,ijphm,pypdf,An Effectiveness Evaluation Method Using System of Systems Architecture Description of Aircraft Health Management in Aircraft Maintenance Program,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3848,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3848,,ijphm-2024-3848,,,,,False,True,0,full_text,False,ijphm,pypdf,Real-Time Detection of Internal Short Circuits in Lithium-Ion Batteries using an Extend Kalman Filter,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3849,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3849,,ijphm-2024-3849,,,,,False,True,0,full_text,False,ijphm,pypdf,Efficient Differential Diagnosis using Cost-aware Active Testing,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3852,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3852,,ijphm-2024-3852,,,,,False,True,0,full_text,False,ijphm,pypdf,Enhanced Method for Localization of Partial Discharges in Oil-Filled Transformers Using Acoustic Emission Signals,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3853,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3853,,ijphm-2024-3853,,,,,False,True,0,full_text,False,ijphm,pypdf,Anomaly Detection in Time Series Data,Technical Papers,2024
